timestamp,site,ghi_w_m2,temperature_c,cloud_cover_pct
2025-06-11T09:00,Kingston,497.5,28.56,48.5
2025-06-11T09:00,Bridgetown,489.6,28.72,45.7
2025-06-11T09:00,Castries,622.4,28.17,18.4
2025-06-11T10:00,Kingston,737.7,29.46,20.8
2025-06-11T10:00,Bridgetown,663.3,30.37,29.0
2025-06-11T10:00,Castries,755.8,29.87,23.8
2025-06-11T11:00,Kingston,777.0,29.51,27.4
2025-06-11T11:00,Bridgetown,580.6,29.32,68.1
2025-06-11T11:00,Castries,724.6,30.05,37.6
2025-06-11T12:00,Kingston,792.9,30.78,24.5
2025-06-11T12:00,Bridgetown,652.8,30.49,51.6
2025-06-11T12:00,Castries,798.3,28.54,29.7
2025-06-11T13:00,Kingston,761.0,29.32,22.4
2025-06-11T13:00,Bridgetown,752.4,29.9,32.5
2025-06-11T13:00,Castries,761.1,29.59,24.0
2025-06-11T14:00,Kingston,597.5,29.36,43.7
2025-06-11T14:00,Bridgetown,636.2,29.64,45.8
2025-06-11T14:00,Castries,644.6,30.35,29.4
2025-06-11T15:00,Kingston,562.7,29.87,23.7
2025-06-11T15:00,Bridgetown,524.2,29.39,37.1
2025-06-11T15:00,Castries,492.7,29.29,52.2
2025-06-11T16:00,Kingston,330.5,28.27,68.1
2025-06-11T16:00,Bridgetown,370.8,28.68,39.7
2025-06-11T16:00,Castries,422.3,28.07,7.9
2025-06-11T17:00,Kingston,163.8,27.0,56.6
2025-06-11T17:00,Bridgetown,244.4,27.67,16.7
2025-06-11T17:00,Castries,226.0,27.61,15.8
2025-06-11T18:00,Kingston,48.0,26.05,28.2
2025-06-11T18:00,Bridgetown,3.6,25.2,33.1
2025-06-11T18:00,Castries,28.0,26.07,29.6
2025-06-12T06:00,Kingston,35.1,26.43,46.9
2025-06-12T06:00,Bridgetown,0,26.89,38.0
2025-06-12T06:00,Castries,0,26.57,23.1
2025-06-12T07:00,Kingston,176.8,27.49,38.3
2025-06-12T07:00,Bridgetown,164.5,27.01,31.7
2025-06-12T07:00,Castries,192.8,27.23,35.1
2025-06-12T08:00,Kingston,381.8,28.29,26.2
2025-06-12T08:00,Bridgetown,378.0,27.18,45.4
2025-06-12T08:00,Castries,373.4,28.45,35.5
2025-06-12T09:00,Kingston,610.2,28.45,14.6
2025-06-12T09:00,Bridgetown,466.2,29.4,34.7
2025-06-12T09:00,Castries,552.7,30.37,31.2
2025-06-12T10:00,Kingston,745.5,28.42,10.9
2025-06-12T10:00,Bridgetown,623.0,28.85,37.2
2025-06-12T10:00,Castries,683.5,28.15,22.1
2025-06-12T11:00,Kingston,772.4,29.06,24.9
2025-06-12T11:00,Bridgetown,805.9,29.31,17.2
2025-06-12T11:00,Castries,661.4,29.29,45.0
2025-06-12T12:00,Kingston,715.3,29.96,37.2
2025-06-12T12:00,Bridgetown,730.9,30.43,50.5
2025-06-12T12:00,Castries,765.4,30.22,35.5
2025-06-12T13:00,Kingston,822.5,30.25,17.7
2025-06-12T13:00,Bridgetown,732.5,29.06,33.9
2025-06-12T13:00,Castries,633.2,30.24,56.2
2025-06-12T14:00,Kingston,594.3,30.22,47.8
2025-06-12T14:00,Bridgetown,682.9,30.14,32.0
2025-06-12T14:00,Castries,504.2,29.25,61.6
2025-06-12T15:00,Kingston,450.3,26.98,62.3
2025-06-12T15:00,Bridgetown,459.0,29.92,47.0
2025-06-12T15:00,Castries,635.6,28.82,25.2
2025-06-12T16:00,Kingston,375.1,27.9,29.9
2025-06-12T16:00,Bridgetown,374.6,28.11,26.3
2025-06-12T16:00,Castries,326.2,27.64,33.7
2025-06-12T17:00,Kingston,217.0,27.64,23.5
2025-06-12T17:00,Bridgetown,240.6,27.17,34.7
2025-06-12T17:00,Castries,184.2,25.79,48.3
2025-06-12T18:00,Kingston,9.6,24.99,25.7
2025-06-12T18:00,Bridgetown,20.0,25.81,51.5
2025-06-12T18:00,Castries,0,25.09,53.2
2025-06-13T06:00,Kingston,0,25.54,18.2
2025-06-13T06:00,Bridgetown,50.2,24.22,43.9
2025-06-13T06:00,Castries,26.1,26.14,12.3
2025-06-13T07:00,Kingston,141.0,27.99,68.6
2025-06-13T07:00,Bridgetown,201.8,27.03,34.3
2025-06-13T07:00,Castries,264.5,27.92,35.1
2025-06-13T08:00,Kingston,392.9,28.26,17.9
2025-06-13T08:00,Bridgetown,299.3,26.96,64.5
2025-06-13T08:00,Castries,394.8,28.55,21.0
2025-06-13T09:00,Kingston,418.2,29.23,56.8
2025-06-13T09:00,Bridgetown,531.8,28.74,32.2
2025-06-13T09:00,Castries,528.8,28.93,38.4
2025-06-13T10:00,Kingston,591.5,28.83,52.7
2025-06-13T10:00,Bridgetown,560.1,30.8,60.3
2025-06-13T10:00,Castries,761.8,29.01,8.5
2025-06-13T11:00,Kingston,721.4,31.44,33.9
2025-06-13T11:00,Bridgetown,778.2,27.91,34.2
2025-06-13T11:00,Castries,675.1,30.17,45.6
2025-06-13T12:00,Kingston,649.1,29.96,47.6
2025-06-13T12:00,Bridgetown,778.5,29.69,25.9
2025-06-13T12:00,Castries,788.4,30.12,12.1
2025-06-13T13:00,Kingston,768.3,29.85,22.3
2025-06-13T13:00,Bridgetown,813.7,30.41,17.2
2025-06-13T13:00,Castries,691.4,30.61,44.0
2025-06-13T14:00,Kingston,721.4,30.06,19.8
2025-06-13T14:00,Bridgetown,577.2,29.1,55.5
2025-06-13T14:00,Castries,616.1,30.05,38.2
2025-06-13T15:00,Kingston,562.6,28.82,21.6
2025-06-13T15:00,Bridgetown,529.9,28.75,21.3
2025-06-13T15:00,Castries,505.9,29.73,37.4
2025-06-13T16:00,Kingston,356.3,28.21,55.8
2025-06-13T16:00,Bridgetown,359.2,27.72,51.9
2025-06-13T16:00,Castries,377.4,27.75,44.9
2025-06-13T17:00,Kingston,218.7,27.84,16.5
2025-06-13T17:00,Bridgetown,222.3,27.36,34.2
2025-06-13T17:00,Castries,201.0,27.18,30.7
2025-06-13T18:00,Kingston,0,25.4,39.2
2025-06-13T18:00,Bridgetown,6.7,25.77,48.5
2025-06-13T18:00,Castries,0,25.96,12.7
2025-06-14T06:00,Kingston,0,25.74,19.7
2025-06-14T06:00,Bridgetown,0,26.11,5.0
2025-06-14T06:00,Castries,0,24.8,5.0
2025-06-14T07:00,Kingston,143.1,27.09,49.0
2025-06-14T07:00,Bridgetown,202.8,26.61,23.2
2025-06-14T07:00,Castries,152.7,28.25,42.2
2025-06-14T08:00,Kingston,353.2,27.5,44.4
2025-06-14T08:00,Bridgetown,267.0,27.94,56.7
2025-06-14T08:00,Castries,337.5,27.53,48.0
2025-06-14T09:00,Kingston,638.5,29.26,5.2
2025-06-14T09:00,Bridgetown,618.3,29.15,20.5
2025-06-14T09:00,Castries,552.4,28.75,25.5
2025-06-14T10:00,Kingston,597.8,30.17,43.9
2025-06-14T10:00,Bridgetown,750.5,29.06,21.2
2025-06-14T10:00,Castries,631.8,30.25,49.5
2025-06-14T11:00,Kingston,726.0,29.5,40.4
2025-06-14T11:00,Bridgetown,821.9,29.75,15.9
2025-06-14T11:00,Castries,724.9,29.4,36.0
2025-06-14T12:00,Kingston,751.8,29.92,32.7
2025-06-14T12:00,Bridgetown,708.8,30.31,42.2
2025-06-14T12:00,Castries,807.8,29.15,21.7
2025-06-14T13:00,Kingston,750.3,29.93,27.1
2025-06-14T13:00,Bridgetown,797.2,29.75,21.9
2025-06-14T13:00,Castries,643.0,30.04,48.2
2025-06-14T14:00,Kingston,718.1,29.32,26.8
2025-06-14T14:00,Bridgetown,703.5,29.33,17.4
2025-06-14T14:00,Castries,647.8,29.08,32.5
2025-06-14T15:00,Kingston,504.0,28.27,46.2
2025-06-14T15:00,Bridgetown,489.0,27.33,27.4
2025-06-14T15:00,Castries,485.4,29.3,58.8
2025-06-14T16:00,Kingston,412.6,27.31,5.0
2025-06-14T16:00,Bridgetown,388.5,27.61,20.1
2025-06-14T16:00,Castries,374.4,28.99,34.5
2025-06-14T17:00,Kingston,197.5,26.9,17.6
2025-06-14T17:00,Bridgetown,190.3,27.14,29.4
2025-06-14T17:00,Castries,176.3,26.42,61.1
2025-06-14T18:00,Kingston,0,25.68,15.5
2025-06-14T18:00,Bridgetown,0,24.68,45.7
2025-06-14T18:00,Castries,6.2,26.52,24.3
2025-06-15T06:00,Kingston,0.6,26.12,36.8
2025-06-15T06:00,Bridgetown,17.0,26.87,45.6
2025-06-15T06:00,Castries,0,27.02,40.5
2025-06-15T07:00,Kingston,141.0,26.06,34.4
2025-06-15T07:00,Bridgetown,172.1,27.87,45.9
2025-06-15T07:00,Castries,226.0,25.84,31.1
2025-06-15T08:00,Kingston,417.2,27.47,33.6
2025-06-15T08:00,Bridgetown,339.5,27.24,36.8
2025-06-15T08:00,Castries,330.2,27.12,57.7
2025-06-15T09:00,Kingston,565.6,28.51,22.8
2025-06-15T09:00,Bridgetown,534.6,28.35,19.6
2025-06-15T09:00,Castries,610.9,28.94,17.3
2025-06-15T10:00,Kingston,579.3,28.78,56.2
2025-06-15T10:00,Bridgetown,727.7,29.65,17.8
2025-06-15T10:00,Castries,613.1,30.05,46.3
2025-06-15T11:00,Kingston,792.7,30.69,25.4
2025-06-15T11:00,Bridgetown,717.5,30.54,40.0
2025-06-15T11:00,Castries,764.3,29.42,15.6
2025-06-15T12:00,Kingston,736.5,30.2,40.4
2025-06-15T12:00,Bridgetown,649.6,31.14,59.1
2025-06-15T12:00,Castries,701.8,30.35,49.6
2025-06-15T13:00,Kingston,790.8,30.24,14.4
2025-06-15T13:00,Bridgetown,817.6,29.51,6.7
2025-06-15T13:00,Castries,772.4,29.45,22.2
2025-06-15T14:00,Kingston,627.5,29.71,34.0
2025-06-15T14:00,Bridgetown,749.9,29.46,5.0
2025-06-15T14:00,Castries,482.2,29.87,65.1
2025-06-15T15:00,Kingston,527.1,30.24,24.8
2025-06-15T15:00,Bridgetown,548.8,28.0,40.3
2025-06-15T15:00,Castries,508.0,28.14,35.9
2025-06-15T16:00,Kingston,447.1,28.71,5.0
2025-06-15T16:00,Bridgetown,277.6,28.79,69.3
2025-06-15T16:00,Castries,373.0,27.26,55.0
2025-06-15T17:00,Kingston,215.5,28.16,38.4
2025-06-15T17:00,Bridgetown,225.0,25.9,23.1
2025-06-15T17:00,Castries,203.1,25.88,22.8
2025-06-15T18:00,Kingston,0,28.39,36.7
2025-06-15T18:00,Bridgetown,0,26.09,43.0
2025-06-15T18:00,Castries,0,25.65,15.4
2025-06-16T06:00,Kingston,4.9,26.5,14.5
2025-06-16T06:00,Bridgetown,0,25.13,44.3
2025-06-16T06:00,Castries,39.3,26.7,21.0
2025-06-16T07:00,Kingston,205.1,27.82,42.0
2025-06-16T07:00,Bridgetown,218.0,27.06,28.2
2025-06-16T07:00,Castries,233.0,26.48,33.1
2025-06-16T08:00,Kingston,382.3,28.53,41.6
2025-06-16T08:00,Bridgetown,423.1,27.3,11.3
2025-06-16T08:00,Castries,363.0,27.25,37.5
2025-06-16T09:00,Kingston,542.8,28.32,32.7
2025-06-16T09:00,Bridgetown,521.6,28.75,37.6
2025-06-16T09:00,Castries,581.4,28.53,5.0
2025-06-16T10:00,Kingston,614.4,29.09,45.7
2025-06-16T10:00,Bridgetown,632.3,28.6,33.6
2025-06-16T10:00,Castries,497.4,29.06,77.8
2025-06-16T11:00,Kingston,779.9,31.07,19.4
2025-06-16T11:00,Bridgetown,679.3,28.57,36.2
2025-06-16T11:00,Castries,637.8,29.34,46.0
2025-06-16T12:00,Kingston,762.1,30.2,31.6
2025-06-16T12:00,Bridgetown,739.2,30.68,33.5
2025-06-16T12:00,Castries,663.1,29.69,50.0
2025-06-16T13:00,Kingston,722.8,30.5,26.9
2025-06-16T13:00,Bridgetown,770.4,29.49,35.4
2025-06-16T13:00,Castries,678.4,30.07,25.3
2025-06-16T14:00,Kingston,657.4,30.41,39.7
2025-06-16T14:00,Bridgetown,559.3,30.42,55.5
2025-06-16T14:00,Castries,658.4,29.02,18.7
2025-06-16T15:00,Kingston,558.8,27.29,30.9
2025-06-16T15:00,Bridgetown,544.4,27.14,13.9
2025-06-16T15:00,Castries,479.7,29.91,47.1
2025-06-16T16:00,Kingston,364.4,27.85,29.9
2025-06-16T16:00,Bridgetown,353.9,27.35,28.1
2025-06-16T16:00,Castries,341.5,28.23,39.9
2025-06-16T17:00,Kingston,191.5,27.97,7.1
2025-06-16T17:00,Bridgetown,208.4,26.09,27.6
2025-06-16T17:00,Castries,244.8,27.0,25.3
2025-06-16T18:00,Kingston,0,26.64,15.6
2025-06-16T18:00,Bridgetown,0,25.63,33.8
2025-06-16T18:00,Castries,0,26.68,41.0
2025-06-17T06:00,Kingston,0,25.15,22.4
2025-06-17T06:00,Bridgetown,27.9,26.11,48.2
2025-06-17T06:00,Castries,19.7,26.61,17.8
2025-06-17T07:00,Kingston,239.0,26.95,21.7
2025-06-17T07:00,Bridgetown,190.5,26.63,46.2
2025-06-17T07:00,Castries,152.0,26.98,60.9
2025-06-17T08:00,Kingston,408.6,29.01,25.6
2025-06-17T08:00,Bridgetown,362.8,28.5,33.9
2025-06-17T08:00,Castries,356.4,26.83,24.6
2025-06-17T09:00,Kingston,457.4,29.25,54.6
2025-06-17T09:00,Bridgetown,530.3,29.08,39.3
2025-06-17T09:00,Castries,650.0,29.65,5.6
2025-06-17T10:00,Kingston,672.8,28.7,26.5
2025-06-17T10:00,Bridgetown,656.8,28.87,25.0
2025-06-17T10:00,Castries,572.0,29.1,54.2
2025-06-17T11:00,Kingston,637.2,30.99,44.5
2025-06-17T11:00,Bridgetown,796.6,30.14,18.5
2025-06-17T11:00,Castries,769.9,29.69,13.2
2025-06-17T12:00,Kingston,761.3,29.69,37.5
2025-06-17T12:00,Bridgetown,648.7,30.8,39.4
2025-06-17T12:00,Castries,631.8,29.93,61.3
2025-06-17T13:00,Kingston,784.7,29.49,29.2
2025-06-17T13:00,Bridgetown,707.2,31.19,36.5
2025-06-17T13:00,Castries,725.5,29.62,47.9
2025-06-17T14:00,Kingston,696.9,29.76,22.9
2025-06-17T14:00,Bridgetown,647.8,30.12,36.6
2025-06-17T14:00,Castries,674.4,30.42,32.3
2025-06-17T15:00,Kingston,542.6,27.98,26.4
2025-06-17T15:00,Bridgetown,548.9,28.56,24.7
2025-06-17T15:00,Castries,621.4,29.38,5.0
2025-06-17T16:00,Kingston,424.2,28.23,11.1
2025-06-17T16:00,Bridgetown,411.7,27.6,44.6
2025-06-17T16:00,Castries,453.4,28.57,5.0
2025-06-17T17:00,Kingston,186.6,26.5,47.7
2025-06-17T17:00,Bridgetown,176.5,27.3,44.8
2025-06-17T17:00,Castries,212.4,27.27,30.7
2025-06-17T18:00,Kingston,25.0,25.59,34.1
2025-06-17T18:00,Bridgetown,0,26.82,29.1
2025-06-17T18:00,Castries,0,25.2,20.9
2025-06-18T06:00,Kingston,45.3,26.49,54.0
2025-06-18T06:00,Bridgetown,0,25.34,9.3
2025-06-18T06:00,Castries,0,25.95,22.4
2025-06-18T07:00,Kingston,208.0,27.13,44.0
2025-06-18T07:00,Bridgetown,220.9,26.72,28.9
2025-06-18T07:00,Castries,210.6,26.92,42.8
2025-06-18T08:00,Kingston,374.9,28.27,44.3
2025-06-18T08:00,Bridgetown,352.5,27.29,20.6
2025-06-18T08:00,Castries,345.4,28.02,52.7
2025-06-18T09:00,Kingston,600.1,28.98,24.1
2025-06-18T09:00,Bridgetown,529.7,28.47,34.0
2025-06-18T09:00,Castries,526.5,29.28,43.1
2025-06-18T10:00,Kingston,456.5,29.07,83.5
2025-06-18T10:00,Bridgetown,613.6,28.35,26.3
2025-06-18T10:00,Castries,628.6,29.98,42.5
2025-06-18T11:00,Kingston,715.8,29.82,34.3
2025-06-18T11:00,Bridgetown,686.5,29.17,42.5
2025-06-18T11:00,Castries,623.4,29.86,48.6
2025-06-18T12:00,Kingston,707.7,29.64,45.9
2025-06-18T12:00,Bridgetown,797.5,30.73,24.6
2025-06-18T12:00,Castries,787.3,29.98,22.3
2025-06-18T13:00,Kingston,853.6,29.27,5.0
2025-06-18T13:00,Bridgetown,812.2,29.39,17.0
2025-06-18T13:00,Castries,755.3,28.99,28.7
2025-06-18T14:00,Kingston,645.1,28.0,35.7
2025-06-18T14:00,Bridgetown,666.1,29.85,30.1
2025-06-18T14:00,Castries,569.5,30.06,46.4
2025-06-18T15:00,Kingston,460.9,27.81,45.6
2025-06-18T15:00,Bridgetown,533.0,28.33,24.4
2025-06-18T15:00,Castries,613.3,28.32,9.6
2025-06-18T16:00,Kingston,407.7,28.89,16.8
2025-06-18T16:00,Bridgetown,400.6,27.31,17.4
2025-06-18T16:00,Castries,341.1,28.42,51.3
2025-06-18T17:00,Kingston,219.7,26.28,26.3
2025-06-18T17:00,Bridgetown,194.5,28.0,38.2
2025-06-18T17:00,Castries,224.5,27.03,5.0
2025-06-18T18:00,Kingston,14.9,26.41,41.5
2025-06-18T18:00,Bridgetown,53.9,26.09,64.3
2025-06-18T18:00,Castries,0,25.24,37.8
2025-06-19T06:00,Kingston,0,26.07,49.7
2025-06-19T06:00,Bridgetown,0,24.79,58.8
2025-06-19T06:00,Castries,0,25.42,25.0
2025-06-19T07:00,Kingston,205.7,26.56,48.7
2025-06-19T07:00,Bridgetown,142.3,27.03,58.0
2025-06-19T07:00,Castries,197.4,27.7,20.2
2025-06-19T08:00,Kingston,444.1,27.46,5.0
2025-06-19T08:00,Bridgetown,359.2,27.2,40.2
2025-06-19T08:00,Castries,345.2,27.01,50.3
2025-06-19T09:00,Kingston,478.8,28.43,50.5
2025-06-19T09:00,Bridgetown,596.6,29.23,26.4
2025-06-19T09:00,Castries,525.0,28.53,32.5
2025-06-19T10:00,Kingston,606.9,29.61,42.7
2025-06-19T10:00,Bridgetown,633.1,29.34,33.9
2025-06-19T10:00,Castries,709.3,27.97,14.9
2025-06-19T11:00,Kingston,693.5,31.1,43.0
2025-06-19T11:00,Bridgetown,587.2,29.39,63.3
2025-06-19T11:00,Castries,757.9,31.66,39.7
2025-06-19T12:00,Kingston,765.3,30.95,32.1
2025-06-19T12:00,Bridgetown,718.4,29.14,42.4
2025-06-19T12:00,Castries,769.8,28.41,25.0
2025-06-19T13:00,Kingston,810.6,30.22,21.6
2025-06-19T13:00,Bridgetown,704.8,30.36,36.8
2025-06-19T13:00,Castries,758.0,29.82,19.8
2025-06-19T14:00,Kingston,659.8,28.99,31.8
2025-06-19T14:00,Bridgetown,703.1,29.94,17.6
2025-06-19T14:00,Castries,685.9,29.93,23.2
2025-06-19T15:00,Kingston,604.2,28.46,7.1
2025-06-19T15:00,Bridgetown,572.4,28.94,21.6
2025-06-19T15:00,Castries,462.3,29.04,43.4
2025-06-19T16:00,Kingston,369.0,29.1,30.6
2025-06-19T16:00,Bridgetown,354.4,28.31,30.0
2025-06-19T16:00,Castries,461.5,28.93,8.4
2025-06-19T17:00,Kingston,174.7,27.5,59.7
2025-06-19T17:00,Bridgetown,160.1,27.51,42.2
2025-06-19T17:00,Castries,176.7,26.48,25.2
2025-06-19T18:00,Kingston,0,25.67,34.3
2025-06-19T18:00,Bridgetown,12.5,25.53,54.0
2025-06-19T18:00,Castries,43.8,25.38,49.4
2025-06-20T06:00,Kingston,47.3,26.22,30.9
2025-06-20T06:00,Bridgetown,30.4,26.11,22.7
2025-06-20T06:00,Castries,13.2,26.38,29.2
2025-06-20T07:00,Kingston,211.6,26.48,15.7
2025-06-20T07:00,Bridgetown,143.3,27.03,47.9
2025-06-20T07:00,Castries,223.9,27.82,12.0
2025-06-20T08:00,Kingston,362.7,27.98,39.1
2025-06-20T08:00,Bridgetown,287.7,28.68,57.8
2025-06-20T08:00,Castries,383.0,27.2,27.2
2025-06-20T09:00,Kingston,520.5,28.47,39.9
2025-06-20T09:00,Bridgetown,527.9,30.11,34.2
2025-06-20T09:00,Castries,567.6,29.11,41.3
2025-06-20T10:00,Kingston,529.3,29.45,67.0
2025-06-20T10:00,Bridgetown,590.5,29.77,35.0
2025-06-20T10:00,Castries,655.4,29.85,39.1
2025-06-20T11:00,Kingston,583.6,30.09,67.8
2025-06-20T11:00,Bridgetown,660.5,29.74,44.0
2025-06-20T11:00,Castries,698.0,29.66,40.1
2025-06-20T12:00,Kingston,729.1,28.81,42.0
2025-06-20T12:00,Bridgetown,761.1,30.11,36.2
2025-06-20T12:00,Castries,687.5,30.73,37.9
2025-06-20T13:00,Kingston,797.8,30.56,23.7
2025-06-20T13:00,Bridgetown,618.7,30.34,51.7
2025-06-20T13:00,Castries,653.1,29.26,48.3
2025-06-20T14:00,Kingston,744.0,29.55,15.0
2025-06-20T14:00,Bridgetown,662.6,29.68,25.7
2025-06-20T14:00,Castries,678.6,28.84,23.5
2025-06-20T15:00,Kingston,518.0,30.22,37.1
2025-06-20T15:00,Bridgetown,466.0,28.64,50.5
2025-06-20T15:00,Castries,586.8,29.62,5.0
2025-06-20T16:00,Kingston,392.4,28.39,29.0
2025-06-20T16:00,Bridgetown,388.2,28.74,19.5
2025-06-20T16:00,Castries,406.4,27.56,30.9
2025-06-20T17:00,Kingston,191.4,27.4,31.0
2025-06-20T17:00,Bridgetown,202.3,27.02,30.0
2025-06-20T17:00,Castries,199.0,26.86,36.6
2025-06-20T18:00,Kingston,25.8,25.9,23.7
2025-06-20T18:00,Bridgetown,28.6,26.69,49.1
2025-06-20T18:00,Castries,0,25.35,28.3
2025-06-21T06:00,Kingston,18.8,27.09,45.5
2025-06-21T06:00,Bridgetown,0,26.1,19.9
2025-06-21T06:00,Castries,0,25.55,41.9
2025-06-21T07:00,Kingston,157.8,27.32,35.5
2025-06-21T07:00,Bridgetown,244.4,27.61,27.1
2025-06-21T07:00,Castries,167.0,27.81,52.4
2025-06-21T08:00,Kingston,425.9,27.82,37.1
2025-06-21T08:00,Bridgetown,374.1,27.28,31.5
2025-06-21T08:00,Castries,389.8,29.0,34.3
2025-06-21T09:00,Kingston,424.6,28.42,59.6
2025-06-21T09:00,Bridgetown,562.8,30.6,20.3
2025-06-21T09:00,Castries,535.7,27.75,30.8
2025-06-21T10:00,Kingston,669.8,29.29,32.4
2025-06-21T10:00,Bridgetown,635.3,29.24,40.6
2025-06-21T10:00,Castries,692.7,29.73,23.7
2025-06-21T11:00,Kingston,675.2,29.5,40.0
2025-06-21T11:00,Bridgetown,522.8,30.25,70.3
2025-06-21T11:00,Castries,721.7,28.85,39.2
2025-06-21T12:00,Kingston,814.8,29.0,24.4
2025-06-21T12:00,Bridgetown,817.6,30.07,14.2
2025-06-21T12:00,Castries,645.2,30.2,56.0
2025-06-21T13:00,Kingston,690.2,29.2,49.8
2025-06-21T13:00,Bridgetown,734.5,29.52,25.9
2025-06-21T13:00,Castries,709.8,30.72,24.5
2025-06-21T14:00,Kingston,658.6,28.67,33.6
2025-06-21T14:00,Bridgetown,676.7,29.39,30.0
2025-06-21T14:00,Castries,690.5,29.44,28.5
2025-06-21T15:00,Kingston,538.5,28.77,21.5
2025-06-21T15:00,Bridgetown,555.6,28.36,28.6
2025-06-21T15:00,Castries,490.1,27.61,45.0
2025-06-21T16:00,Kingston,370.9,27.77,28.8
2025-06-21T16:00,Bridgetown,364.9,29.39,32.2
2025-06-21T16:00,Castries,345.6,27.9,28.7
2025-06-21T17:00,Kingston,232.0,27.31,19.6
2025-06-21T17:00,Bridgetown,112.8,26.69,51.8
2025-06-21T17:00,Castries,191.1,26.59,25.4
2025-06-21T18:00,Kingston,0,26.12,29.3
2025-06-21T18:00,Bridgetown,40.1,25.39,20.5
2025-06-21T18:00,Castries,0,25.94,68.2
2025-06-22T06:00,Kingston,0,25.84,5.0
2025-06-22T06:00,Bridgetown,0,25.92,52.6
2025-06-22T06:00,Castries,17.6,24.9,44.3
2025-06-22T07:00,Kingston,180.9,27.09,57.8
2025-06-22T07:00,Bridgetown,223.5,27.56,39.8
2025-06-22T07:00,Castries,158.0,26.77,33.1
2025-06-22T08:00,Kingston,358.8,29.33,36.6
2025-06-22T08:00,Bridgetown,326.1,28.28,51.9
2025-06-22T08:00,Castries,445.7,28.19,26.0
2025-06-22T09:00,Kingston,484.8,29.06,48.7
2025-06-22T09:00,Bridgetown,499.8,28.98,39.5
2025-06-22T09:00,Castries,670.7,29.62,5.4
2025-06-22T10:00,Kingston,686.8,29.68,28.4
2025-06-22T10:00,Bridgetown,641.8,28.1,38.3
2025-06-22T10:00,Castries,640.9,29.83,43.4
2025-06-22T11:00,Kingston,829.7,30.13,13.1
2025-06-22T11:00,Bridgetown,651.1,30.94,52.8
2025-06-22T11:00,Castries,709.6,30.22,42.9
2025-06-22T12:00,Kingston,698.0,30.4,32.9
2025-06-22T12:00,Bridgetown,707.7,30.68,45.6
2025-06-22T12:00,Castries,715.1,30.35,44.2
2025-06-22T13:00,Kingston,770.2,29.8,29.0
2025-06-22T13:00,Bridgetown,801.1,30.54,24.1
2025-06-22T13:00,Castries,689.5,28.95,43.9
2025-06-22T14:00,Kingston,640.5,29.89,30.9
2025-06-22T14:00,Bridgetown,649.6,29.66,38.2
2025-06-22T14:00,Castries,795.5,29.33,5.0
2025-06-22T15:00,Kingston,592.4,28.49,23.7
2025-06-22T15:00,Bridgetown,478.0,28.36,54.0
2025-06-22T15:00,Castries,541.7,28.83,35.5
2025-06-22T16:00,Kingston,413.1,28.97,24.0
2025-06-22T16:00,Bridgetown,439.6,26.46,16.1
2025-06-22T16:00,Castries,302.5,28.21,56.8
2025-06-22T17:00,Kingston,173.7,26.67,32.6
2025-06-22T17:00,Bridgetown,166.1,26.57,38.8
2025-06-22T17:00,Castries,203.1,26.94,32.9
2025-06-22T18:00,Kingston,0,26.27,39.7
2025-06-22T18:00,Bridgetown,54.5,26.44,41.5
2025-06-22T18:00,Castries,11.3,25.61,26.8
2025-06-23T06:00,Kingston,0,27.34,62.0
2025-06-23T06:00,Bridgetown,0,27.25,49.0
2025-06-23T06:00,Castries,0,26.19,27.5
2025-06-23T07:00,Kingston,147.4,27.28,42.2
2025-06-23T07:00,Bridgetown,206.7,26.83,41.0
2025-06-23T07:00,Castries,196.3,28.59,18.8
2025-06-23T08:00,Kingston,421.4,27.38,27.6
2025-06-23T08:00,Bridgetown,328.3,27.94,31.1
2025-06-23T08:00,Castries,443.2,27.08,10.4
2025-06-23T09:00,Kingston,546.5,27.94,30.0
2025-06-23T09:00,Bridgetown,434.7,28.29,57.4
2025-06-23T09:00,Castries,544.3,29.24,16.6
2025-06-23T10:00,Kingston,638.4,28.17,37.0
2025-06-23T10:00,Bridgetown,667.0,29.31,26.5
2025-06-23T10:00,Castries,637.1,29.49,26.9
2025-06-23T11:00,Kingston,744.9,30.08,40.9
2025-06-23T11:00,Bridgetown,861.4,29.22,5.8
2025-06-23T11:00,Castries,815.2,30.22,5.0
2025-06-23T12:00,Kingston,858.3,29.34,5.0
2025-06-23T12:00,Bridgetown,703.7,29.75,37.0
2025-06-23T12:00,Castries,663.2,29.74,53.4
2025-06-23T13:00,Kingston,874.6,29.79,9.7
2025-06-23T13:00,Bridgetown,851.0,30.25,12.6
2025-06-23T13:00,Castries,656.0,28.65,54.0
2025-06-23T14:00,Kingston,661.2,27.99,28.2
2025-06-23T14:00,Bridgetown,710.7,29.4,28.2
2025-06-23T14:00,Castries,651.7,29.97,41.6
2025-06-23T15:00,Kingston,494.6,28.22,44.5
2025-06-23T15:00,Bridgetown,540.5,28.35,34.7
2025-06-23T15:00,Castries,484.1,28.89,41.7
2025-06-23T16:00,Kingston,439.1,28.53,7.7
2025-06-23T16:00,Bridgetown,362.0,28.77,35.4
2025-06-23T16:00,Castries,365.9,27.47,39.8
2025-06-23T17:00,Kingston,227.1,28.63,27.4
2025-06-23T17:00,Bridgetown,191.9,28.06,50.0
2025-06-23T17:00,Castries,238.5,26.62,21.0
